id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38614314,"Gemütliches 4 Stern-Appartement, absolute Ruhelage",294852978,Anna,,Meidling,48.17752,16.32846,Entire home/apt,80,7,2,2020-01-01,0.06,1,331,0,
38967259,Central Vienna Souterrain Apartment,67003588,Aleksander,,Wieden,48.18789,16.36818,Entire home/apt,109,2,0,,,2,0,0,
39379838,Luxury green room,302274498,Shahid,,Meidling,48.18008,16.34472,Private room,36,1,30,2022-04-22,0.93,3,0,9,
38972625,Apartment am Park,298564009,Sabrina,,Rudolfsheim-Fnfhaus,48.19213,16.32875,Entire home/apt,96,3,3,2020-01-02,0.10,1,342,0,
38614594,Top9! Nice charming Apartment - new & very cosy!,294838418,Caaldo,,Favoriten,48.178,16.35746,Entire home/apt,27,3,51,2022-05-30,1.56,5,110,37,
39404083,Lion's Temple with Dog!,211929261,Leonie,,Josefstadt,48.21123,16.34068,Private room,23,1,1,2019-11-18,0.03,3,0,0,
38617082,Top10! 2 Zimmer für 6 Personen Apartment,294838418,Caaldo,,Favoriten,48.17746,16.35582,Entire home/apt,28,4,18,2022-06-01,0.59,5,142,11,
38631309,Vienna Gold Apartment 5P,10224269,Bernd,,Rudolfsheim-Fnfhaus,48.197189,16.33017,Entire home/apt,105,1,1,2022-04-25,0.68,3,343,1,
39404816,Your cosy home at the heart of Vienna,154948792,Mete,,Wieden,48.20012102119653,16.367274441244223,Entire home/apt,102,2,2,2022-03-20,0.07,3,2,1,
38633336,Charming home close to the heart of Vienna,238757298,Dominic,,Brigittenau,48.24166,16.37764,Entire home/apt,91,1,90,2022-05-08,2.74,1,357,57,
39405254,Gorgeous 2BR - Bookable for 5 persons,404652017,Ali,,Landstra§e,48.19425,16.38878,Entire home/apt,116,1,48,2022-04-20,1.51,139,150,32,
38635395,"Rooftop Apartment, panoramic view, terrace*****",295097920,Regina,,Leopoldstadt,48.22672,16.3885,Entire home/apt,196,2,1,2019-12-02,0.03,1,0,0,
38640096,Vienna City Apartment Crown 4,196356933,Tina,,Margareten,48.19222,16.36202,Entire home/apt,99,1,44,2022-05-26,1.33,12,294,24,
38976731,Central Apartment at Hannovermarkt & Augarten [12],29257619,Dafina,,Brigittenau,48.22971,16.36855,Entire home/apt,59,28,13,2022-01-31,0.40,2,342,1,
39410047,Vienna Skyview | 20m to downtown | next to U1,302710604,Yan,,Floridsdorf,48.26448,16.45354,Entire home/apt,55,2,98,2022-05-30,3.08,1,72,29,
38978301,"DeLuxe#: Two bedroom, calm & top located Apartment",298617870,Cle,,Alsergrund,48.22081,16.35336,Entire home/apt,165,1,56,2022-05-24,1.74,1,99,19,
38641581,Deluxe Double Room with Balcony,295172750,Maximilian,,Donaustadt,48.24708,16.44053,Private room,80,1,30,2022-06-05,1.76,6,354,29,
38642010,"Small room, nice view in the middle of Vienna",295077644,Balthasar,,Landstra§e,48.19128,16.39198,Private room,26,4,3,2020-08-12,0.09,1,0,0,
39411939,"Big, cozy room in the Heart of Vienna (1030)",39511503,Yannick,,Landstra§e,48.19419,16.40959,Private room,19,1,11,2020-03-11,0.34,1,0,0,
38642482,~Stylish apartment close to the Danube river~,189895939,Dmytro,,Brigittenau,48.23444,16.3901,Entire home/apt,71,1,225,2022-06-03,6.85,5,102,100,
38985703,"Apartment Wien Nahe Hauptbahnhof, Naschmarkt, Oper",257924495,Claudia,,Margareten,48.18392,16.35438,Entire home/apt,109,4,0,,,7,0,0,
39414689,Maisonette with balcony next to market and center,136531983,Leo,,Leopoldstadt,48.21745,16.37971,Entire home/apt,55,2,2,2020-08-30,0.07,1,0,0,
38996433,Helle Zimmer in Margareten,284685972,Mete,,Margareten,48.18327,16.35837,Private room,26,80,6,2019-10-30,0.18,1,179,0,
38642809,Classy Room 7 min to city center - (Top 6 -Room 5),253581144,Alina,,Landstra§e,48.20452,16.39421,Private room,38,2,56,2022-05-05,1.77,7,15,26,
38665325,cozy apartment with community garden and pool,36454181,Christina,,Floridsdorf,48.26076,16.40794,Entire home/apt,48,5,1,2019-10-12,0.03,1,0,0,
38665812,Apartement 15,59901172,Rudolf,,Margareten,48.19244,16.3586,Entire home/apt,60,3,52,2022-06-03,1.60,7,6,30,
39415758,"80m, 2bedrooms, quick access to center and airport",302754693,Kamil,,Floridsdorf,48.25986,16.39758,Entire home/apt,100,3,2,2020-01-02,0.07,2,0,0,
38997172,A nice quiet room in the heart of vienna with cats,7841497,Karl-Martin,,Rudolfsheim-Fnfhaus,48.18569,16.32875,Private room,31,1,18,2021-07-12,0.56,1,0,1,
38997549,Nice and clean single room,24863153,Jagjit,,Ottakring,48.2165,16.31794,Private room,16,90,0,,,2,0,0,
39417734,Modern Studio City Aparment,302769346,Laura,,Favoriten,48.17421,16.37626,Entire home/apt,41,2,7,2020-07-19,0.22,3,0,0,
38681314,Cozy and private flat in the heart of Vienna,140881022,Michael F. Hermann,,Landstra§e,48.19153,16.39001,Entire home/apt,45,2,2,2019-10-01,0.06,1,0,0,
38682389,Home away from Home,32900895,Elena,,Favoriten,48.1741,16.39304,Private room,35,2,9,2020-06-18,0.30,2,0,0,
39428454,Luxury blue room,302274498,Shahid,,Meidling,48.17837,16.3433,Private room,36,1,97,2022-05-01,3.02,3,0,43,
38999142,GOOD MORNING VIENNA! Grüne Oase mitten i.d. Stadt!,21221155,Tamaris,,Alsergrund,48.23038,16.36078,Entire home/apt,70,2,8,2019-12-08,0.25,1,0,0,
39429879,Комната в центре вены,142652787,Светлана,,Leopoldstadt,48.22354,16.38227,Private room,130,2,0,,,1,88,0,
38999814,SUPERHOST Your home in Vienna♥ near metro,159974908,Mathias,,Donaustadt,48.21088,16.45535,Private room,33,1,1,2022-04-08,0.49,6,39,1,
38688247,Ideal Flat for Couple in Vienna,45310570,Fathila,,Neubau,48.206814,16.343048,Entire home/apt,50,5,2,2022-04-19,0.86,1,247,2,
39430162,Wien downtown dream,90413891,Raffy,,Landstra§e,48.19967,16.38003,Entire home/apt,130,3,0,,,1,90,0,
39430568,Modern Studio City Apartment,302769346,Laura,,Favoriten,48.17448,16.37431,Entire home/apt,35,2,4,2020-08-29,0.17,3,0,0,
38691183,Wohnung zu vermieten in Wien,108157446,Monika,,Innere Stadt,48.21167,16.37836,Private room,155,7,0,,,1,0,0,
39013252,Luxurious home close to the city center,11516669,Lena,,Whring,48.22541,16.34835,Entire home/apt,75,5,7,2019-12-26,0.23,1,0,0,
39431237,Modern Studio Apartment,302769346,Laura,,Favoriten,48.1762,16.37594,Entire home/apt,35,2,0,,,3,0,0,
39013309,Nice private Room in a shared flat,142749906,Melek,,Hernals,48.22091,16.32384,Private room,10,1,2,2019-12-14,0.07,1,0,0,
39434640,"Cosy Appartment in Vienna Center (U1,62,1)",300103129,Rudolf,,Wieden,48.19388,16.36532,Entire home/apt,63,2,71,2022-06-04,2.21,1,9,35,
38698130,Gorgeous flat with terrace in central Vienna,295853861,Wenzel,,Josefstadt,48.20734,16.35381,Entire home/apt,61,1,114,2022-05-20,3.45,1,111,55,
39435189,Sissi Suite I,302896468,Martin,,Penzing,48.18872,16.30777,Entire home/apt,100,3,47,2022-05-29,1.48,4,121,11,
38698324,Acogedor apartamento cerca del Prater,295633731,Nelcy,,Leopoldstadt,48.22375,16.38774,Entire home/apt,52,1,137,2022-05-31,4.15,5,275,83,
39024168,Vienna main train station apartment,205285618,Dominik,,Favoriten,48.1842,16.37609,Entire home/apt,69,1,1,2019-12-27,0.03,2,91,0,
39444130,Stylish Apartment near Schönbrunn Palace,235195974,Jonathan & Kimi,,Rudolfsheim-Fnfhaus,48.18858,16.32624,Entire home/apt,55,1,142,2022-06-04,4.96,15,101,77,
39024523,Charming apartment only 15 min from city centre,75965432,Yvonne,,Whring,48.23154,16.32494,Entire home/apt,80,2,23,2022-05-19,0.71,1,157,11,
39037639,Nice stay | Contactless Check-In with Smartphone,124673420,Sebastian,,Penzing,48.19798,16.30753,Entire home/apt,86,2,73,2022-06-05,2.28,3,53,47,
38712420,Newly refurbished studio 20 minutes from centre,45798333,Stjepan&Dajana,,Brigittenau,48.23367,16.36584,Entire home/apt,76,2,50,2020-11-25,1.52,3,166,0,
39444458,Romantic Apartment - 15min to City Center,235195974,Jonathan & Kimi,,Meidling,48.18484,16.34298,Entire home/apt,58,1,129,2022-06-06,5.89,15,90,83,
38713948,1BR Hidden Gem w/ Park View,296001511,David,,Innere Stadt,48.2081,16.38018,Entire home/apt,182,3,51,2022-05-29,1.57,2,34,38,
39671106,Gemütlich im Retro-Style,304893632,Veronika,,Alsergrund,48.21837,16.35738,Entire home/apt,35,14,22,2022-04-24,0.70,2,4,8,
39042573,Large apartment with Balcony near the city center,299219964,Prater,,Leopoldstadt,48.21813,16.39122,Entire home/apt,93,1,6,2022-04-28,0.20,3,147,4,
39448699,Vienna Stephansdom,202922178,Johann,,Innere Stadt,48.20585,16.37405,Entire home/apt,139,5,54,2022-05-30,1.76,1,6,35,
39042779,Sunny apartment close to subway,224616345,Jagoda,,Brigittenau,48.23416,16.37315,Entire home/apt,55,2,68,2022-06-06,2.10,1,75,35,
39680071,Charming Viennese apartment (U4 Pilgramgasse),98216404,Hans-Anton & Ute,,Margareten,48.18445,16.35363,Entire home/apt,75,3,53,2022-06-04,1.76,1,92,43,
39452715,cozy apt 15 min from the center,199588019,Maria,,Brigittenau,48.23101,16.36728,Private room,55,2,19,2022-06-05,0.62,1,296,16,
39687939,No Ordinary Place BDSM 18+,166435910,Elitsa,,Donaustadt,48.22578,16.42445,Entire home/apt,39,2,45,2022-05-06,1.43,2,22,22,
39690459,Urban jungle in the very heart of Vienna,111139053,Nora,,Neubau,48.20122,16.34775,Private room,40,2,5,2020-03-09,0.16,2,0,0,
39051465,Superb apartment perfectly based to explore vienna,29916176,Philipp,,Dbling,48.25112,16.34147,Entire home/apt,69,2,13,2022-01-02,0.40,11,35,2,
39056590,"Vanilla Care, your home away from home",23934343,Dieter,,Whring,48.22014,16.34175,Entire home/apt,149,30,0,,,1,179,0,
39066049,"Mitten in Wien - gemütlich, zentral mit Grünblick",131677242,Theresia,,Rudolfsheim-Fnfhaus,48.19585,16.33782,Entire home/apt,75,1,11,2022-05-30,0.59,2,126,9,
39455010,2 BR apartment/next to metro U1/P+R Parking,288845398,Asiyat,,Floridsdorf,48.26501,16.45392,Entire home/apt,108,2,87,2022-06-07,2.82,1,232,12,
39068000,"Friendly Home. Well located, 75m2 and Terrace",141081814,Simon,,Ottakring,48.21309,16.33501,Entire home/apt,75,3,11,2022-05-07,0.36,1,7,7,
39711599,D7 City Apartment close to city centre,51562386,Karim,,Rudolfsheim-Fnfhaus,48.19867,16.32317,Entire home/apt,40,28,5,2022-04-02,0.19,18,192,3,
39465271,"⍟King bed home, 3 bed rooms⍟ Ideal for big groups",450691128,Mario,,Favoriten,48.18015,16.37693,Entire home/apt,82,1,32,2022-05-29,1.01,34,114,20,
39720731,Quiet Hideaway close to the Vienna City Center,113189546,Paola,,Whring,48.22307,16.34464,Entire home/apt,60,1,41,2022-05-15,1.34,9,109,27,
39721240,PROSI 7A - Bright Apartment in Vienna City Centre,305284148,Greshma,,Favoriten,48.17489,16.35732,Entire home/apt,49,2,37,2022-05-22,1.17,3,68,15,
39726235,Apartment near Schönbrunn,9403216,Josef,,Rudolfsheim-Fnfhaus,48.18853,16.3317,Entire home/apt,58,14,9,2022-01-03,0.33,33,89,6,
39068992,Schönbrunn (16): Sonniges Dachgeschoß-Appartement,270804594,Daniel F.,,Meidling,48.17358,16.31934,Entire home/apt,39,1,114,2022-05-24,3.65,17,297,53,
39082863,Cosy Flat with Perfect Location,268394800,Ezel,,Simmering,48.18451,16.42211,Entire home/apt,79,2,40,2022-05-29,1.24,1,351,16,
39475112,Kleine Zimmer mit Garten zu Vernieten,303226514,Markus,,Rudolfsheim-Fnfhaus,48.19582,16.32586,Private room,300,30,0,,,1,365,0,
39480980,Helles Zimmer in moderner Dachgeschosswohnung,36536783,Xué,,Favoriten,48.17130966245956,16.3759997678405,Private room,35,1,7,2022-05-28,0.23,1,47,5,
39084105,Rustic 1 bedroom apartment,243860957,Enis,,Favoriten,48.1772,16.37885,Entire home/apt,60,1,13,2020-02-23,0.41,2,0,0,
39094199,The best place to enjoy beautiful Vienna!,120740282,Ruzanna,,Leopoldstadt,48.22448,16.38323,Private room,45,2,7,2022-06-07,0.23,7,174,4,
39738813,"Quiet Apartm. (37 m2), Schönbrunn, 2 beds, balkony",9203836,Flo,,Penzing,48.19228,16.29236,Entire home/apt,30,5,1,2019-11-15,0.03,1,255,0,
39739999,"⍟King bed room+Netflix⍟
central and near metro",450691128,Mario,,Favoriten,48.17859,16.37653,Private room,39,1,106,2022-04-15,3.35,34,0,66,
39485645,Cosy new Apartment 3min to VIC/Uno-City and Danube,303318908,Alexander,,Donaustadt,48.24028,16.4324,Entire home/apt,133,1,33,2022-05-22,1.04,1,60,3,
39741174,Street Living Hotel 21,190084599,Hotel Profit,,Leopoldstadt,48.22022,16.38643,Entire home/apt,999,1,1,2022-01-02,0.19,1,364,1,
39094685,Apartment Spittelberg II,156784089,Diana,,Neubau,48.20315,16.35493,Entire home/apt,75,1,58,2022-05-22,1.88,4,36,37,
39097427,Shared  room for short-term travelers,11061990,Giuseppe,,Landstra§e,48.19786,16.40468,Shared room,30,1,14,2022-05-07,0.43,7,353,8,
39502609,"Room4you (10min to center), NETFLIX+NESPRESSO",271081497,Gita,,Whring,48.22698,16.34946,Private room,77,2,12,2022-04-18,0.38,5,80,1,
39098544,Prater Balcony Suite,8632750,Andreas,,Leopoldstadt,48.22143,16.38974,Entire home/apt,100,1,3,2021-08-14,0.22,74,320,2,
39506527,City Wohnung in Top Lage,116188629,Christina,,Rudolfsheim-Fnfhaus,48.19477,16.31636,Entire home/apt,62,3,25,2022-05-23,0.79,3,117,12,
39741939,checkVIENNA - Erdberg Comfort,2816192,Martin,,Landstra§e,48.2011,16.39636,Entire home/apt,115,2,7,2021-01-02,0.23,95,142,0,
39742278,THE POPCORN -tram station to the Opera 1 min away,104609588,Alex,,Wieden,48.189877,16.366545,Entire home/apt,131,3,59,2022-05-29,1.86,3,230,33,
39507029,Beautiful & spacious apartment in top location,21146169,Christian,,Alsergrund,48.22118,16.36682,Entire home/apt,250,3,0,,,1,0,0,
39742406,checkVIENNA - Erdberg Studio,2816192,Martin,,Landstra§e,48.20236,16.39632,Entire home/apt,115,2,25,2022-03-08,0.80,95,154,12,
39102039,Sigmund Freud Lounge,8632750,Andreas,,Alsergrund,48.21805,16.36319,Entire home/apt,101,1,7,2022-05-08,0.24,74,275,4,
39520339,MADU-Living Vienna,303596029,Ivan,,Landstra§e,48.19883,16.40104,Entire home/apt,85,2,15,2022-03-20,0.48,1,112,2,
39110398,#authentic #central #brand new (2019),284583837,Ivana,,Hernals,48.21807,16.32728,Private room,70,1,0,,,1,89,0,
39742993,checkVIENNA - Erdberg Family,2816192,Martin,,Landstra§e,48.20248,16.39412,Entire home/apt,177,2,199,2022-05-24,6.33,95,169,167,
39743315,checkVIENNA - Erdberg 2 Room,2816192,Martin,,Landstra§e,48.2001,16.3962,Entire home/apt,150,2,52,2022-05-22,1.66,95,170,33,
39521844,Cozy place in the heart of Vienna,23428822,Ria,,Mariahilf,48.19769,16.35621,Private room,58,2,9,2022-05-30,0.29,1,2,6,
39747098,Monterooms Vienna Schönbrunn 2 / 4 pers.,361277444,Milica,,Rudolfsheim-Fnfhaus,48.19629,16.33481,Private room,88,2,1,2022-06-02,1,12,135,1,
39747942,Twin bedroom on shopping street on best location,115915838,Edward,,Neubau,48.19838,16.34665,Private room,95,999,3,2020-01-06,0.10,20,342,0,
39111189,Urban jungle in lovely neighborhood ✨,166618615,Lorena,,Mariahilf,48.19306,16.34866,Private room,51,4,4,2022-05-30,1.71,1,36,4,
39524098,Central apartment for 6 people,361277444,Milica,,Favoriten,48.17469,16.37072,Entire home/apt,106,1,3,2020-01-26,0.09,12,30,0,
39749122,Cosy central 1BR Apartment near city 2.34,14070533,Prestige Apartments Sabrina,,Alsergrund,48.21619,16.34873,Entire home/apt,69,3,1,2019-12-01,0.03,41,0,0,
39527041,Loyal Street Apartament,303677158,Marcin,,Brigittenau,48.23104,16.36434,Entire home/apt,100,2,25,2022-05-09,0.79,1,138,8,
39767072,Classic Viennese apartment in great location,4224713,Marc,,Neubau,48.2014,16.33942,Entire home/apt,135,4,5,2022-04-25,0.16,1,90,4,
39125836,"Apartment for 4, near Brunnenmarkt",9403216,Josef,,Ottakring,48.21401,16.33354,Entire home/apt,98,5,28,2022-05-07,0.91,33,194,11,
39130601,Wochenende in Wien - Wohnung für 2 Personen,300083668,Markus,,Rudolfsheim-Fnfhaus,48.18919,16.33542,Entire home/apt,48,3,5,2019-12-23,0.16,1,0,0,
39546929,Lovely Viennese Style Studio near the center,51034148,Andrea,,Brigittenau,48.23162,16.3729,Entire home/apt,48,2,23,2020-03-25,0.73,2,68,0,
39143971,Cosy Apartment Vienna town hall,300246929,Christian,,Alsergrund,48.22782,16.35061,Entire home/apt,123,1,32,2022-05-29,0.98,14,172,4,
39770830,"⍟King bed with netflix⍟
central and near metro",450691128,Mario,,Favoriten,48.18017,16.37689,Private room,39,1,73,2022-03-24,2.34,34,0,33,
39772442,Zentrales und geräumiges Wien Appartement - 1200,305486587,Monika,,Brigittenau,48.22914,16.37171,Entire home/apt,100,2,1,2019-12-31,0.03,1,364,0,
39553749,Single bedroom in a shared flat,230559339,Yusuf,,Mariahilf,48.19188,16.33927,Private room,18,1,0,,,1,0,0,
39147590,Cosy Room near Train Station,20388991,Marco Antonio,,Favoriten,48.17569,16.37008,Private room,27,3,41,2022-04-24,1.27,3,59,3,
39557135,Privat Zimmer,120740282,Ruzanna,,Leopoldstadt,48.22481,16.38383,Private room,44,2,1,2022-06-05,1,7,362,1,
39570280,Centrally Located & Comfortable Family Room,304039991,Safestay Vienna,,Margareten,48.19202,16.35822,Private room,600,1,0,,,5,365,0,
39150966,cozy rooftop flat,3604793,Benjamin,,Rudolfsheim-Fnfhaus,48.19374,16.32006,Entire home/apt,29,14,1,2020-01-02,0.03,1,0,0,
39161709,GS4c Apartment,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.21887,16.37492,Entire home/apt,40,90,0,,,53,343,0,
39787607,"Schöne neue Wohnung, direkt im Zentrum!",305850709,Victoria,,Leopoldstadt,48.21605,16.38182,Entire home/apt,67,4,53,2022-05-23,1.73,1,128,34,
39789576,Stylish Studio Apartment 3.24,14070533,Prestige Apartments Sabrina,,Josefstadt,48.21453,16.34859,Entire home/apt,61,3,2,2019-12-07,0.06,41,0,0,
39792310,Vienna city apartment - new and fancy!,231965547,Guenther,,Rudolfsheim-Fnfhaus,48.19877,16.32711,Entire home/apt,59,3,17,2022-04-19,0.55,3,238,9,
39570783,"Brand New Apartment, Top Location-Near VIC/Danube",199913366,Peter,,Donaustadt,48.23909,16.43187,Entire home/apt,143,1,12,2022-03-21,0.38,1,101,3,
39795636,Boutique Design-Apartment Vienna NEW!,37553167,Johann,,Ottakring,48.2066,16.33134,Entire home/apt,171,4,18,2022-04-29,0.58,3,50,7,
39576487,Allerheiligengasse 1/38wien1200,208684312,Majde,,Brigittenau,48.23685,16.38168,Entire home/apt,80,1,21,2021-11-14,0.66,6,0,4,
39796335,Cosy room near the recreational area of the Danube,275808356,Julia,,Floridsdorf,48.25891,16.39488,Private room,23,2,6,2020-01-02,0.20,1,0,0,
39797661,Modern  Flat with great view in Heart of Vienna,52428878,Ogi,,Wieden,48.19092,16.3781,Entire home/apt,65,1,102,2022-06-01,3.26,1,349,57,
39162011,GS 12e Apartment,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.21946,16.37704,Entire home/apt,40,90,1,2020-06-22,0.04,53,358,0,
39171850,Lovely Apartment In Prime Location,300524979,Sinaida,,Rudolfsheim-Fnfhaus,48.19904,16.33273,Entire home/apt,52,2,27,2022-06-01,0.85,1,57,13,
39172013,Cozy apartment in central Vienna,300524668,Claudia Thea,,Margareten,48.1844,16.35959,Entire home/apt,48,3,35,2022-05-21,1.14,3,238,16,
39576543,Fabulous City Center Apartment - Apt 14,1547126,Anna & Vladan,,Innere Stadt,48.21403,16.36161,Entire home/apt,194,1,1,2019-11-04,0.03,38,291,0,
39805890,Monterooms Vienna Schönbrunn 4 / 6 pers.,361277444,Milica,,Rudolfsheim-Fnfhaus,48.19787,16.33471,Private room,108,1,6,2021-09-25,0.20,12,133,2,
39577229,Central Apartment Room In Lovely Old House - Luki,61249398,Lukas,,Alsergrund,48.21635,16.35699,Private room,30,1,5,2020-03-01,0.16,1,0,0,
39816156,Monterooms Vienna Schönbrunn 1 / 2 pers.,361277444,Milica,,Rudolfsheim-Fnfhaus,48.19797,16.33497,Private room,62,2,2,2020-09-01,0.07,12,108,0,
39183134,### Small and comfortable flat in a great location,300660630,Henry,,Josefstadt,48.20952,16.3422,Entire home/apt,224,1,16,2019-12-31,0.50,1,89,0,
39186154,"EASY does it, old building bright/quite Apartment",70478950,Ivan,,Mariahilf,48.18917,16.34381,Entire home/apt,70,2,24,2022-05-07,0.76,1,61,16,
39581635,Central mini apartment for 4 people,361277444,Milica,,Favoriten,48.17498,16.37273,Entire home/apt,45,2,3,2021-08-21,0.10,12,0,1,
39214181,Boutique apartment in the center of Vienna,23645138,Tanja,,Josefstadt,48.21148,16.34114,Entire home/apt,110,5,16,2022-05-20,0.51,1,119,5,
39816646,flat in Dresdner Strasse,269454325,Alaa,,Brigittenau,48.23684,16.38161,Entire home/apt,150,29,3,2019-12-24,0.10,1,89,0,
39825174,Central Apartment at Hannovermarkt & Augarten [9],29257619,Dafina,,Brigittenau,48.23172,16.36985,Entire home/apt,64,28,5,2021-08-27,0.17,2,299,1,
39581937,"Zentral, hell, ruhig - Cozy living beim Stadtpark",6374409,Elina,,Landstra§e,48.19974,16.38082,Entire home/apt,48,2,5,2020-01-01,0.16,1,0,0,
39827206,"Nice Apartment, near Vienna Centar 2",276955129,Nikola,,Favoriten,48.17227,16.36504,Entire home/apt,48,1,104,2022-05-28,3.32,5,158,67,
39214879,Cozy room in a central rooftop apartment,9772813,Naama Isabelle,,Alsergrund,48.22721,16.3534,Private room,28,1,50,2022-04-25,1.56,2,43,23,
39216669,Central flat in perfect location - close to prater,29916176,Philipp,,Leopoldstadt,48.21966,16.38657,Entire home/apt,53,2,64,2022-05-22,1.98,11,132,43,
39216890,Newly renovated Luxury Apt near center 3.30,14070533,Prestige Apartments Sabrina,,Alsergrund,48.21526,16.34972,Entire home/apt,70,7,6,2020-01-20,0.19,41,0,0,
39582010,"Apartment Wien Nähe Hauptbahnhof, Naschmarkt, Oper",257924495,Claudia,,Margareten,48.18545,16.35252,Entire home/apt,109,4,1,2020-01-02,0.03,7,0,0,
39827678,balcony Condo at courtyard garden,306422208,Marlene,,Margareten,48.185,16.36016,Entire home/apt,50,30,7,2022-04-29,0.22,1,274,3,
